id,title,author,year,total_weeks,first_week,debut_rank,best_rank,author_count,author_first_name,author_last_name,author_gender,author_race
3876,RULE BRITANNIA,Daphne du Maurier,1973,1,1973-02-18,9,9,1,['Daphne'],['Maurier'],['F'],[None]
3877,RULES FOR A KNIGHT,Ethan Hawke,2015,2,2015-12-06,12,12,1,['Ethan'],['Hawke'],['M'],['white']
3878,RULES OF CIVILITY,Amor Towles,2011,2,2011-08-14,16,13,1,['Amor'],['Towles'],['F'],['white']
3879,RULES OF DECEPTION,Christopher Reich,2008,2,2008-08-03,3,3,1,['Christopher'],['Reich'],['M'],['white']
388,ALL THE WEYRS OF PERN,Anne McCaffrey,1991,8,1991-10-27,6,6,1,['Anne'],['McCaffrey'],['F'],['white']
3880,RULES OF VENGEANCE,Christopher Reich,2009,1,2009-08-23,11,11,1,['Christopher'],['Reich'],['M'],['white']
3881,RUM PUNCH,Elmore Leonard,1992,3,1992-08-23,14,13,1,['Elmore'],['Leonard'],['M'],['white']
3882,RUN,Ann Patchett,2007,5,2007-10-14,8,7,1,['Ann'],['Patchett'],['F'],['white']
3883,RUN AWAY,Harlan Coben,2019,7,2019-04-07,2,2,1,['Harlan'],['Coben'],['M'],['white']
3884,RUN FOR YOUR LIFE,James Patterson and Michael Ledwidge,2009,9,2009-02-22,2,2,2,"['James', 'Michael']","['Patterson', 'Ledwidge']","['M', 'M']","['white', 'white']"
3885,"RUN SILENT, RUN DEEP",Edward L. Beach,1955,19,1955-04-24,8,6,1,['Edward'],['Beach'],['M'],['white']
3886,RUNAWAY,Alice Munro,2004,1,2004-12-05,11,11,1,['Alice'],['Munro'],['F'],['white']
3887,RUNNING HOT,Jayne Ann Krentz,2009,2,2009-01-18,8,8,1,['Jayne'],['Krentz'],['F'],['white']
3888,RUNNING SCARED,Elizabeth Lowell,2002,1,2002-05-19,10,10,1,['Elizabeth'],['Lowell'],['F'],['white']
3889,RUSHING WATERS,Danielle Steel,2016,4,2016-09-18,3,3,1,['Danielle'],['Steel'],['F'],['white']
389,ALL THIS AND HEAVEN TOO,Rachel Field,1938,38,1938-10-31,2,1,1,['Rachel'],['Field'],['F'],['white']
3890,RUSSKA,Edward Rutherfurd,1991,5,1991-09-15,12,7,1,['Edward'],['Rutherfurd'],['M'],[None]
3891,S P Q R,Paul Hyde Bonner,1952,18,1952-04-13,11,7,1,['Paul'],['Bonner'],['M'],['white']
3892,S.,Doug Dorst,2013,10,2013-11-17,8,7,1,['Doug'],['Dorst'],['M'],['white']
3893,S.,John Updike,1988,6,1988-03-27,13,10,1,['John'],['Updike'],['M'],['white']
3894,SABINE'S NOTEBOOK,Nick Bantock,1992,23,1992-10-18,9,4,1,['Nick'],['Bantock'],['M'],[None]
3895,SACRAMENTO WALTZ,Elva Williams,1957,1,1957-11-03,16,16,1,['Elva'],['Williams'],['F'],['white']
3896,SACRED CLOWNS,Tony Hillerman,1993,11,1993-10-03,5,3,1,['Tony'],['Hillerman'],['M'],['white']
3897,SACRED SINS,Nora Roberts,2000,1,2000-08-06,11,11,1,['Nora'],['Roberts'],['F'],['white']
3898,SACRIFICE,Karen Traviss,2007,2,2007-06-17,8,8,1,['Karen'],['Traviss'],['F'],['white']
3899,SACRÉ BLEU,Christopher Moore,2012,5,2012-04-22,3,3,1,['Christopher'],['Moore'],['M'],['white']
39,4TH OF JULY,James Patterson and Maxine Paetro,2005,11,2005-05-22,1,1,2,"['James', 'Maxine']","['Patterson', 'Paetro']","['M', 'F']","['white', None]"
390,ALL THROUGH THE NIGHT,Mary Higgins Clark,1998,11,1998-11-01,5,4,1,['Mary'],['Clark'],['F'],['white']
3900,SAFE HARBOUR,Danielle Steel,2003,8,2003-11-23,5,5,1,['Danielle'],['Steel'],['F'],['white']
3901,SAFE HAVEN,Nicholas Sparks,2010,15,2010-10-03,1,1,1,['Nicholas'],['Sparks'],['M'],['white']
3902,SAHARA,Clive Cussler,1992,14,1992-05-24,7,2,1,['Clive'],['Cussler'],['M'],[None]
3903,SAIL,James Patterson and Howard Roughan,2008,9,2008-06-29,1,1,2,"['James', 'Howard']","['Patterson', 'Roughan']","['M', 'M']","['white', 'white']"
3904,SAINT MAYBE,Anne Tyler,1991,9,1991-09-08,4,3,1,['Anne'],['Tyler'],['F'],['white']
3905,SAINT ODD,Dean Koontz,2015,5,2015-02-01,3,3,1,['Dean'],['Koontz'],['M'],['white']
3906,SAINTS OF THE SHADOW BIBLE,Ian Rankin,2014,1,2014-02-02,14,14,1,['Ian'],['Rankin'],['M'],['white']
3907,SALVATION IN DEATH,J. D. Robb,2008,3,2008-11-23,2,2,1,['J.'],['Robb'],['M'],['white']
3908,SAM'S LETTERS TO JENNIFER,James Patterson,2004,12,2004-07-18,1,1,1,['James'],['Patterson'],['M'],['white']
3909,"SAME BEACH, NEXT YEAR",Dorothea Benton Frank,2017,4,2017-06-04,4,4,1,['Dorothea'],['Frank'],['F'],['white']
391,ALL THROUGH THE NIGHT,Suzanne Brockmann,2007,1,2007-11-18,14,14,1,['Suzanne'],['Brockmann'],['F'],['white']
3910,SAMMY'S HILL,Kristin Gore,2004,2,2004-09-26,16,13,1,['Kristin'],['Gore'],['F'],['white']
3911,SANCTUARY,Nora Roberts,1997,5,1997-04-06,3,3,1,['Nora'],['Roberts'],['F'],['white']
3912,SANDCASTLES,Luanne Rice,2006,3,2006-07-16,9,9,1,['Luanne'],['Rice'],['F'],['white']
3913,SANDWORMS OF DUNE,Brian Herbert and Kevin J. Anderson,2007,4,2007-08-26,4,4,2,"['Brian', 'Kevin']","['Herbert', 'Anderson']","['M', 'M']","['white', 'white']"
3914,SANFELICE,Vincent Sheean,1936,11,1936-06-22,8,1,1,['Vincent'],['Sheean'],['M'],['white']
3915,SANGAREE,Frank G. Slaughter,1948,5,1948-10-31,15,14,1,['Frank'],['Slaughter'],['M'],['white']
3916,SANTA CRUISE,Mary Higgins Clark and Carol Higgins Clark,2006,6,2006-12-03,8,8,2,"['Mary', 'Carol']","['Clark', 'Clark']","['F', 'F']","['white', 'white']"
3917,SANTA FE DEAD,Stuart Woods,2008,2,2008-05-11,10,10,1,['Stuart'],['Woods'],['M'],['white']
3918,SANTA FE EDGE,Stuart Woods,2010,1,2010-10-10,10,10,1,['Stuart'],['Woods'],['M'],['white']
3919,SANTORINI,Alistair MacLean,1987,2,1987-04-05,13,13,1,['Alistair'],['MacLean'],['M'],['white']
392,ALL TOGETHER DEAD,Charlaine Harris,2007,3,2007-05-20,6,6,1,['Charlaine'],['Harris'],['F'],['white']
3920,SAPPHIRA AND THE SLAVE GIRL,Willa Cather,1940,12,1940-12-16,6,3,1,['Willa'],['Cather'],['F'],['white']
3921,SARATOGA TRUNK,Edna Ferber,1941,14,1941-11-10,3,1,1,['Edna'],['Ferber'],['F'],['white']
3922,SAREK,A.C. Crispin,1994,5,1994-02-27,11,9,1,['A.C.'],['Crispin'],[None],['white']
3923,SARUM,Edward Rutherfurd,1987,24,1987-08-23,12,3,1,['Edward'],['Rutherfurd'],['M'],[None]
3924,SATAN IN THE SUBURBS,Bertrand Russell,1953,5,1953-08-23,16,14,1,['Bertrand'],['Russell'],['M'],['white']
3925,SATURDAY,Ian McEwan,2005,7,2005-04-10,3,3,1,['Ian'],['McEwan'],['M'],['white']
3926,SATURDAY THE RABBI WENT HUNGRY,Harry Kemelman,1966,8,1966-08-21,10,8,1,['Harry'],['Kemelman'],['M'],[None]
3927,SATURN RUN,John Sandford and Ctein,2015,1,2015-10-25,13,13,2,"['John', 'Ctein']","['Sandford', 'N/A']","['M', None]","['white', None]"
3928,SAVAGE SON,Jack Carr,2020,1,2020-05-03,13,13,1,['Jack'],['Carr'],['M'],['white']
3929,SAVANNAH,Eugenia Price,1983,1,1983-03-20,14,14,1,['Eugenia'],['Price'],['F'],['white']
393,ALL WE EVER WANTED,Emily Giffin,2018,8,2018-07-15,2,2,1,['Emily'],['Giffin'],['F'],['white']
3930,SAVE ME,Lisa Scottoline,2011,4,2011-05-01,7,7,1,['Lisa'],['Scottoline'],['F'],[None]
3931,SAVE THE DATE,Mary Kay Andrews,2014,1,2014-06-22,9,9,1,['Mary'],['Andrews'],['F'],['white']
3932,SAVING FAITH,David Baldacci,1999,10,1999-11-28,7,5,1,['David'],['Baldacci'],['M'],['white']
3933,SAVING FISH FROM DROWNING,Amy Tan,2005,5,2005-11-06,9,8,1,['Amy'],['Tan'],['F'],['api']
3934,SAVING GRACE,Julie Garwood,1993,3,1993-08-01,12,10,1,['Julie'],['Garwood'],['F'],['white']
3935,SAVING THE QUEEN,"William F. Buckley, Jr",1976,15,1976-02-08,10,3,2,"['William', 'Jr']","['Buckley', 'N/A']","['M', 'M']","['white', None]"
3936,SAY GOODBYE,Lisa Gardner,2008,2,2008-08-03,12,12,1,['Lisa'],['Gardner'],['F'],['white']
3937,SAY YOU LOVE ME,Johanna Lindsey,1996,2,1996-11-24,11,11,1,['Johanna'],['Lindsey'],['F'],['white']
3938,"SAY, DARLING",Richard Bissell,1957,14,1957-04-14,15,7,1,['Richard'],['Bissell'],['M'],['white']
3939,SAYONARA,James A. Michener,1954,21,1954-02-14,6,2,1,['James'],['Michener'],['M'],['white']
394,ALLEGIANCE,Timothy Zahn,2007,2,2007-02-18,10,10,1,['Timothy'],['Zahn'],['M'],['white']
3940,SCALPEL,Horace McCoy,1952,9,1952-07-20,16,10,1,['Horace'],['McCoy'],['M'],['white']
3941,SCANDALOUS BEHAVIOR,Stuart Woods,2016,4,2016-01-31,5,5,1,['Stuart'],['Woods'],['M'],['white']
3942,SCANDALOUS MRS.BLACKFORD,Harnett T. Kane and Victor Leclerc,1951,12,1951-06-24,16,10,2,"['Harnett', 'Victor']","['Kane', 'Leclerc']","[None, 'M']","['white', 'white']"
3943,SCARLET FEATHER,Maeve Binchy,2001,9,2001-03-25,3,3,1,['Maeve'],['Binchy'],['F'],[None]
3944,SCARLET NIGHTS,Jude Deveraux,2010,1,2010-08-22,15,15,1,['Jude'],['Deveraux'],['M'],['white']
3945,SCARLETT,Alexandra Ripley,1991,34,1991-10-13,1,1,1,['Alexandra'],['Ripley'],['F'],['white']
3946,SCARMOUCHE THE KING MAKER,Rafael Sabatini,1931,1,1931-10-12,5,5,1,['Rafael'],['Sabatini'],['M'],['white']
3947,SCARPETTA,Patricia Cornwell,2008,11,2008-12-21,1,1,1,['Patricia'],['Cornwell'],['F'],['white']
3948,SCENT OF CLOVES,Norah Lofts,1957,5,1957-12-08,16,13,1,['Norah'],['Lofts'],['F'],['white']
3949,SCHOOL DAYS,Robert B. Parker,2005,3,2005-10-16,3,3,1,['Robert'],['Parker'],['M'],['white']
395,ALLIES,Christie Golden,2010,2,2010-06-13,8,8,1,['Christie'],['Golden'],['F'],['white']
3950,SCOLLAY SQUARE,Pearl Schiff,1952,3,1952-10-05,15,12,1,['Pearl'],['Schiff'],['F'],['white']
3951,SCORPIUS,John Gardner,1988,6,1988-05-29,13,11,1,['John'],['Gardner'],['M'],['white']
3952,SCOTT-KING'S MODERN EUROPE,Evelyn Waugh,1949,1,1949-03-20,15,15,1,['Evelyn'],['Waugh'],['F'],['white']
3953,SCRUPLES,Judith Krantz,1978,29,1978-03-12,11,1,1,['Judith'],['Krantz'],['F'],['white']
3954,SCRUPLES TWO,Judith Krantz,1992,9,1992-06-28,5,2,1,['Judith'],['Krantz'],['F'],['white']
3955,SEA CHANGE,Robert B. Parker,2006,5,2006-02-26,4,4,1,['Robert'],['Parker'],['M'],['white']
3956,SEA GLASS,Anita Shreve,2002,5,2002-04-28,6,6,1,['Anita'],['Shreve'],['F'],['white']
3957,SEA LEVEL,Anne Parrish,1934,2,1934-01-22,5,5,1,['Anne'],['Parrish'],['F'],['white']
3958,SEA OF GREED,Clive Cussler and Graham Brown,2018,2,2018-11-25,10,10,2,"['Clive', 'Graham']","['Cussler', 'Brown']","['M', 'M']","[None, 'white']"
3959,SEA OF SWORDS,R. A. Salvatore,2001,1,2001-11-18,14,14,1,['R.'],['Salvatore'],[None],['white']
396,ALMOST PARADISE ,Susan Isaacs,1984,16,1984-02-12,7,3,1,['Susan'],['Isaacs'],['F'],['white']
3960,SEA PRAYER,Khaled Hosseini. Illustrated by Dan Williams,2018,1,2018-10-07,4,4,1,['Khaled'],['Williams'],['M'],['white']
3961,SEA TOWER,Hugh Walpole,1939,1,1939-11-06,5,5,1,['Hugh'],['Walpole'],['M'],['white']
3962,SEAL FORCE ALPHA,Richard Marcinko and John Weisman,1998,1,1998-03-15,12,12,2,"['Richard', 'John']","['Marcinko', 'Weisman']","['M', 'M']","['white', 'white']"
3963,SEARCHING FOR SYLVIE LEE,Jean Kwok,2019,1,2019-06-23,11,11,1,['Jean'],['Kwok'],['F'],['api']
3964,SEASONED TIMBER,Dorothy Canfield,1939,1,1939-03-20,7,7,1,['Dorothy'],['Canfield'],['F'],['white']
3965,SEASONS OF THE HEART,Cynthia Freeman,1986,9,1986-03-30,7,5,1,['Cynthia'],['Freeman'],['F'],['white']
3966,SEATING ARRANGEMENTS,Maggie Shipstead,2012,1,2012-07-15,16,16,1,['Maggie'],['Shipstead'],['F'],[None]
3967,SEAWITCH,Allistair MacLean,1977,1,1977-09-18,15,15,1,['Allistair'],['MacLean'],['M'],['white']
3968,SECOND CHANCE,Danielle Steel,2004,5,2004-07-18,4,4,1,['Danielle'],['Steel'],['F'],['white']
3969,SECOND CHANCE,Jane Green,2007,1,2007-07-08,15,15,1,['Jane'],['Green'],['F'],['white']
397,ALOFT,Chang-rae Lee,2004,1,2004-04-11,15,15,1,['Chang-rae'],['Lee'],[None],['white']
3970,SECOND CHILD,John Saul,1990,3,1990-07-01,13,13,1,['John'],['Saul'],['M'],['white']
3971,SECOND GENERATION,Howard Fast,1978,20,1978-11-12,5,3,1,['Howard'],['Fast'],['M'],['white']
3972,SECOND HEAVEN,Judith Guest,1982,15,1982-10-31,13,9,1,['Judith'],['Guest'],['F'],['white']
3973,SECOND HONEYMOON,James Patterson and Howard Roughan,2013,6,2013-07-14,2,2,2,"['James', 'Howard']","['Patterson', 'Roughan']","['M', 'M']","['white', 'white']"
3974,SECOND NATURE,Alice Hoffman,1994,4,1994-03-20,14,12,1,['Alice'],['Hoffman'],['F'],['white']
3975,SECOND SIGHT,Amanda Quick,2006,2,2006-05-28,16,15,1,['Amanda'],['Quick'],['F'],['white']
3976,SECOND WATCH,J. A. Jance,2013,1,2013-09-29,7,7,1,['J.'],['Jance'],['M'],['white']
3977,SECOND WIND,Dick Francis,1999,5,1999-10-24,8,8,1,['Dick'],['Francis'],['M'],['white']
3978,SECOND-HAND WIFE,Kathleen Norris,1932,1,1932-03-28,3,3,1,['Kathleen'],['Norris'],['F'],['white']
3979,SECONDHAND SOULS,Christopher Moore,2015,1,2015-09-13,7,7,1,['Christopher'],['Moore'],['M'],['white']
398,ALONE,Lisa Gardner,2005,2,2005-01-30,9,9,1,['Lisa'],['Gardner'],['F'],['white']
3980,SECRECY,Belva Plain,1997,2,1997-06-29,15,12,1,['Belva'],['Plain'],['F'],['white']
3981,SECRET HONOR,W. E. B. Griffin,2000,4,2000-01-30,10,9,1,['W.'],['Griffin'],[None],['white']
3982,SECRET PREY,John Sandford,1998,6,1998-05-31,8,3,1,['John'],['Sandford'],['M'],['white']
3983,SECRET SERVICE OPERATOR 13,Robert W. Chambers,1934,2,1934-03-19,8,7,1,['Robert'],['Chambers'],['M'],['white']
3984,SECRETS,Danielle Steel,1985,21,1985-10-27,4,3,1,['Danielle'],['Steel'],['F'],['white']
3985,SECRETS,F. Lee Bailey,1979,2,1979-02-11,14,13,1,['F.'],['Bailey'],[None],['white']
3986,SECRETS IN DEATH,J.D. Robb,2017,3,2017-09-24,2,2,1,['J.D.'],['Robb'],[None],['white']
3987,SECRETS OF EDEN,Chris Bohjalian,2010,2,2010-02-21,6,6,1,['Chris'],['Bohjalian'],['M'],[None]
3988,SECRETS OF THE TULIP SISTERS,Susan Mallery,2017,1,2017-07-30,12,12,1,['Susan'],['Mallery'],['F'],['white']
3989,SECRETS TO THE GRAVE,Tami Hoag,2011,3,2011-01-16,8,8,1,['Tami'],['Hoag'],['F'],['white']
399,ALONG CAME A SPIDER,James Patterson,1993,10,1993-02-07,9,4,1,['James'],['Patterson'],['M'],['white']
3990,SEDUCED BY MOONLIGHT,Laurell K. Hamilton,2004,6,2004-02-22,4,4,1,['Laurell'],['Hamilton'],['F'],['white']
3991,SEDUCING AN ANGEL,Mary Balogh,2009,1,2009-06-07,10,10,1,['Mary'],['Balogh'],['F'],['white']
3992,SEE ME,Nicholas Sparks,2015,18,2015-11-01,1,1,1,['Nicholas'],['Sparks'],['M'],['white']
3993,SEE YOU LATER ALLIGATOR,William F. Buckley Jr,1985,11,1985-02-24,11,6,1,['William'],['Jr'],['M'],['white']
3994,SEEING RED,Sandra Brown,2017,4,2017-09-03,1,1,1,['Sandra'],['Brown'],['F'],['white']
3995,SEIDMAN AND SON,Elick Moll,1958,15,1958-06-15,12,6,1,['Elick'],['Moll'],['M'],['white']
3996,SEIZE THE NIGHT,Dean Koontz,1999,9,1999-01-17,5,2,1,['Dean'],['Koontz'],['M'],['white']
3997,SEIZURE,Robin Cook,2003,3,2003-08-03,6,6,1,['Robin'],['Cook'],['F'],['white']
3998,SELF-DEFENSE,Jonathan Kellerman,1995,7,1995-01-15,14,4,1,['Jonathan'],['Kellerman'],['M'],['white']
3999,SEMI-TOUGH,Dan Jenkins,1972,29,1972-10-15,8,3,1,['Dan'],['Jenkins'],['M'],['white']
4,"""L"" IS FOR LAWLESS",Sue Grafton,1995,7,1995-09-17,1,1,1,['Sue'],['Grafton'],['F'],['white']
40,61 HOURS,Lee Child,2010,6,2010-06-06,1,1,1,['Lee'],['Child'],['M'],['white']
400,ALONG THESE STREETS,Struthers Burt,1942,3,1942-02-09,6,4,1,['Struthers'],['Burt'],[None],['white']
4000,SEND NO FLOWERS,Sandra Brown,1999,4,1999-02-21,15,4,1,['Sandra'],['Brown'],['F'],['white']
4001,SENSE OF EVIL,Kay Hooper,2003,4,2003-09-07,7,7,1,['Kay'],['Hooper'],['F'],['white']
4002,SEPARATION OF POWER,Vince Flynn,2001,4,2001-10-21,10,7,1,['Vince'],['Flynn'],['M'],['white']
4003,SEPTEMBER,Rosamunde Pilcher,1990,26,1990-04-22,1,1,1,['Rosamunde'],['Pilcher'],['F'],['white']
4004,SERENADE,James M. Cain,1937,7,1937-12-13,7,3,1,['James'],['Cain'],['M'],['white']
4005,SERMONS AND SODA WATER,John O'Hara,1960,19,1960-12-18,11,4,1,['John'],"[""O'Hara""]",['M'],[None]
4006,SERPENT'S TOOTH,Faye Kellerman,1997,3,1997-08-31,12,12,1,['Faye'],['Kellerman'],['F'],['white']
4007,SERPENTINE,Laurell K. Hamilton,2018,1,2018-08-26,3,3,1,['Laurell'],['Hamilton'],['F'],['white']
4008,SERVANT OF THE BONES,Anne Rice,1996,10,1996-08-18,3,1,1,['Anne'],['Rice'],['F'],['white']
4009,SERVANT OF THE SHARD,R. A. Salvatore,2000,1,2000-11-19,14,14,1,['R.'],['Salvatore'],[None],['white']
401,ALTAR OF EDEN,James Rollins,2010,2,2010-01-17,9,9,1,['James'],['Rollins'],['M'],['white']
4010,SET THIS HOUSE ON FIRE,William Styron,1960,14,1960-06-26,12,8,1,['William'],['Styron'],['M'],['white']
4011,SEVEN DAYS IN MAY,Fletcher Knebel and Charles W. Bailey II,1962,48,1962-09-23,15,1,2,"['Fletcher', 'Charles']","['Knebel', 'II']","['M', 'M']","['white', 'white']"
4012,SEVEN GOTHIC TALES,Isak Dinesen,1934,9,1934-04-23,6,1,1,['Isak'],['Dinesen'],['M'],[None]
4013,SEVEN MEN CAME BACK,Warwick Deeping,1934,1,1934-05-28,7,7,1,['Warwick'],['Deeping'],['M'],[None]
4014,SEVEN STONES TO STAND OR FALL,Diana Gabaldon,2017,3,2017-07-16,5,5,1,['Diana'],['Gabaldon'],['F'],['hispanic']
4015,SEVEN UP,Janet Evanovich,2001,6,2001-07-08,1,1,1,['Janet'],['Evanovich'],['F'],['white']
4016,SEVENEVES,Neal Stephenson,2015,4,2015-06-07,3,3,1,['Neal'],['Stephenson'],['M'],['white']
4017,SEVENTH HEAVEN,Alice Hoffman,1990,5,1990-08-26,15,10,1,['Alice'],['Hoffman'],['F'],['white']
4018,SEVERE CLEAR,Stuart Woods,2012,2,2012-10-07,6,6,1,['Stuart'],['Woods'],['M'],['white']
4019,SEVERED SOULS,Terry Goodkind,2014,1,2014-08-24,4,4,1,['Terry'],['Goodkind'],['M'],['white']
402,ALTERNATE SIDE,Anna Quindlen,2018,2,2018-04-08,13,13,1,['Anna'],['Quindlen'],['F'],['white']
4020,SEX AND VANITY,Kevin Kwan,2020,5,2020-07-19,4,4,1,['Kevin'],['Kwan'],['M'],['api']
4021,"SEX, LIES AND SERIOUS MONEY",Stuart Woods,2016,2,2016-11-13,7,7,1,['Stuart'],['Woods'],['M'],['white']
4022,SHADOW DANCE,Julie Garwood,2007,4,2007-01-14,5,5,1,['Julie'],['Garwood'],['F'],['white']
4023,SHADOW MUSIC,Julie Garwood,2008,4,2008-01-13,7,7,1,['Julie'],['Garwood'],['F'],['white']
4024,SHADOW OF FREEDOM,David Weber,2013,1,2013-03-24,11,11,1,['David'],['Weber'],['M'],['white']
4025,SHADOW OF NIGHT,Deborah Harkness,2012,8,2012-07-29,1,1,1,['Deborah'],['Harkness'],['F'],['white']
4026,SHADOW OF POWER,Steve Martini,2008,2,2008-06-15,11,11,1,['Steve'],['Martini'],['M'],['white']
4027,SHADOW OF THE GIANT,Orson Scott Card,2005,3,2005-03-20,10,10,1,['Orson'],['Card'],['M'],['white']
4028,SHADOW OF THE HEGEMON,Orson Scott Card,2001,3,2001-01-21,5,5,1,['Orson'],['Card'],['M'],['white']
4029,SHADOW OF THE MOON,M.M. Kaye,1979,15,1979-09-30,12,3,1,['M.M.'],['Kaye'],[None],['white']
403,ALWAYS A RECKONING,Jimmy Carter,1995,6,1995-02-05,15,9,1,['Jimmy'],['Carter'],['M'],['white']
4030,SHADOW PUPPETS,Orson Scott Card,2002,4,2002-09-08,7,7,1,['Orson'],['Card'],['M'],['white']
4031,SHADOW TYRANTS,Clive Cussler and Boyd Morrison,2018,4,2018-09-30,2,2,2,"['Clive', 'Boyd']","['Cussler', 'Morrison']","['M', 'M']","[None, 'white']"
4032,SHADOW WOMAN,Linda Howard,2013,1,2013-01-20,8,8,1,['Linda'],['Howard'],['F'],['white']
4033,SHADOWFEVER,Karen Marie Moning,2011,4,2011-02-06,1,1,1,['Karen'],['Moning'],['F'],[None]
4034,SHADOWS IN DEATH,J.D. Robb,2020,3,2020-09-27,2,2,1,['J.D.'],['Robb'],[None],['white']
4035,SHADOWS IN FLIGHT,Orson Scott Card,2012,1,2012-02-05,8,8,1,['Orson'],['Card'],['M'],['white']
4036,SHADOWS OF SELF,Brandon Sanderson,2015,1,2015-10-25,8,8,1,['Brandon'],['Sanderson'],['M'],['white']
4037,SHADOWS OF THE EMPIRE,Steve Perry,1996,6,1996-04-21,9,5,1,['Steve'],['Perry'],['M'],['white']
4038,SHADOWS ON THE ROCK,Willa Cather,1931,1,1931-10-12,4,4,1,['Willa'],['Cather'],['F'],['white']
4039,SHAKESPEARE FOR SQUIRRELS,Christopher Moore,2020,1,2020-05-31,15,15,1,['Christopher'],['Moore'],['M'],['white']
404,ALWAYS AND FOREVER,Cynthia Freeman,1990,1,1990-05-27,14,14,1,['Cynthia'],['Freeman'],['F'],['white']
4040,SHALIMAR THE CLOWN,Salman Rushdie,2005,2,2005-10-02,12,12,1,['Salman'],['Rushdie'],['M'],[None]
4041,SHALL WE TELL THE PRESIDENT?,Jeffrey Archer,1977,1,1977-12-25,15,15,1,['Jeffrey'],['Archer'],['M'],['white']
4042,SHAMED,Linda Castillo,2019,1,2019-08-04,14,14,1,['Linda'],['Castillo'],['F'],['hispanic']
4043,SHAN,Eric Van Lustbader,1987,2,1987-02-08,16,12,1,['Eric'],['Lustbader'],['M'],['white']
4044,SHANGHAI '37,Vicki Baum,1939,2,1939-08-28,7,5,1,['Vicki'],['Baum'],['F'],['white']
4045,SHANGHAI GIRLS,Lisa See,2009,10,2009-06-14,4,4,1,['Lisa'],['See'],['F'],['white']
4046,SHANNON'S WAY,A.J. Cronin,1948,23,1948-08-08,6,1,1,['A.J.'],['Cronin'],['M'],['white']
4047,SHARDIK,Richard Adams,1975,19,1975-05-18,7,2,1,['Richard'],['Adams'],['M'],['white']
4048,SHARP EDGES,Jayne Ann Krentz,1998,4,1998-02-01,12,9,1,['Jayne'],['Krentz'],['F'],['white']
4049,SHARPE'S HAVOC,Bernard Cornwell,2003,1,2003-04-20,14,14,1,['Bernard'],['Cornwell'],['M'],['white']
405,ALWAYS TIME TO DIE,Elizabeth Lowell,2005,1,2005-07-24,6,6,1,['Elizabeth'],['Lowell'],['F'],['white']
4050,SHATTERED,Dick Francis,2000,5,2000-10-01,5,5,1,['Dick'],['Francis'],['M'],['white']
4051,SHATTERED,Karen Robards,2010,2,2010-04-11,9,9,1,['Karen'],['Robards'],['F'],['white']
4052,SHELTER IN PLACE,Nora Roberts,2018,6,2018-06-17,2,2,1,['Nora'],['Roberts'],['F'],['white']
4053,SHEM CREEK,Dorothea Benton Frank,2004,3,2004-08-22,10,10,1,['Dorothea'],['Frank'],['F'],['white']
4054,SHEPHERDS ABIDING,Jan Karon,2003,10,2003-11-09,4,4,1,['Jan'],['Karon'],['F'],['white']
4055,SHIBUMI,Trevanian,1979,23,1979-05-13,15,3,1,['Trevanian'],['N/A'],[None],[None]
4056,SHINING SCABBARD,R. C. Hutchinson,1937,3,1937-01-11,6,6,1,['R.'],['Hutchinson'],[None],['white']
4057,SHINING THROUGH,Susan Isaacs,1988,8,1988-08-21,10,9,1,['Susan'],['Isaacs'],['F'],['white']
4058,SHINING WINDOWS,Kathleen Norris,1935,1,1935-10-21,4,4,1,['Kathleen'],['Norris'],['F'],['white']
4059,SHIP OF FOOLS,Katherine Anne Porter,1962,44,1962-04-15,11,1,1,['Katherine'],['Porter'],['F'],['white']
406,AMAZING GRACE,Danielle Steel,2007,5,2007-11-18,5,5,1,['Danielle'],['Steel'],['F'],['white']
4060,SHIPS IN THE SKY,Gunnar Gunnarsson,1938,1,1938-02-14,6,6,1,['Gunnar'],['Gunnarsson'],['M'],['white']
4061,SHIVER,Lisa Jackson,2006,3,2006-04-23,4,4,1,['Lisa'],['Jackson'],['F'],['black']
4062,SHOCK,Robin Cook,2001,4,2001-09-16,5,5,1,['Robin'],['Cook'],['F'],['white']
4063,SHOCK WAVE,Clive Cussler,1995,10,1995-12-24,7,3,1,['Clive'],['Cussler'],['M'],[None]
4064,SHOCK WAVE,John Sandford,2011,5,2011-10-23,1,1,1,['John'],['Sandford'],['M'],['white']
4065,SHOGUN,James Clavell,1975,32,1975-07-20,7,3,1,['James'],['Clavell'],['M'],['hispanic']
4066,SHOOT FIRST,Stuart Woods,2018,2,2018-04-29,5,5,1,['Stuart'],['Woods'],['M'],['white']
4067,SHOOT HIM IF HE RUNS,Stuart Woods,2007,5,2007-10-14,5,5,1,['Stuart'],['Woods'],['M'],['white']
4068,SHOPAHOLIC & BABY,Sophie Kinsella,2007,6,2007-03-18,1,1,1,['Sophie'],['Kinsella'],['F'],['white']
4069,SHOPAHOLIC & SISTER,Sophie Kinsella,2004,5,2004-10-17,9,9,1,['Sophie'],['Kinsella'],['F'],['white']
407,AMAZING PEACE,Maya Angelou,2005,4,2005-12-25,6,4,1,['Maya'],['Angelou'],['F'],['white']
4070,SHOPAHOLIC TO THE STARS,Sophie Kinsella,2014,1,2014-11-09,11,11,1,['Sophie'],['Kinsella'],['F'],['white']
